,Date,Temperature,Precipitation,WindSpeed,WindDirection,Humidity,VaporPressure,DewPoint,LocalPressure,SeaLevelPressure,Sunshine,Radiation,Snow,3hourSnow,AmountofCloud,LowMiddleLevelClouds,CloudsShape,MinimumCloudHeight,Visibility,GroundCondition,GroundTemperature,Soil5cm,Soil10cm,Soil20cm,Soil30cm
3921,1941-12-21 20:00,6.5,,,,,,,,,,,,,,,,,,,,,,,
3922,1941-12-21 21:00,6.3,,,,,,,,,,,,,,,,,,,,,,,
3923,1941-12-21 22:00,6.0,,1.7,320.0,92.0,8.5,,1009.5,1019.6,,,,,2.0,,,,200.0,,1.0,,,,
3924,1941-12-21 23:00,5.1,,,,,,,,,,,,,,,,,,,,,,,
3925,1941-12-22 00:00,4.1,,,,,,,,,,,,,,,,,,,,,,,
3926,1941-12-22 01:00,3.2,,,,,,,,,,,,,,,,,,,,,,,
3927,1941-12-22 02:00,1.9,,,,,,,,,,,,,,,,,,,,,,,
3928,1941-12-22 03:00,1.0,,,,,,,,,,,,,,,,,,,,0.4,0.6,1.1,1.8
3929,1941-12-22 04:00,0.2,,,,,,,,,,,,,,,,,,,,,,,
3930,1941-12-22 05:00,-0.5,,,,,,,,,,,,,,,,,,,,,,,
3931,1941-12-22 06:00,-0.8,,0.0,0.0,96.0,5.5,,1009.4,1019.6,,,,,10.0,,,,20.0,,0.2,,,,
3932,1941-12-22 07:00,-1.1,,,,,,,,,,,,,,,,,,,,,,,
3933,1941-12-22 08:00,-1.6,,,,,,,,,,,,,,,,,,,,,,,
3934,1941-12-22 09:00,-1.8,,,,,,,,,,,,,,,,,,,,2.6,1.4,1.3,1.9
3935,1941-12-22 10:00,-0.9,,,,,,,,,,,,,,,,,,,,,,,
3936,1941-12-22 11:00,-0.9,,,,,,,,,,,,,,,,,,,,,,,
3937,1941-12-22 12:00,0.1,,1.0,70.0,94.0,,,,,,,,,,,,,,,,,,,
3938,1941-12-22 13:00,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
3939,1941-12-22 14:00,2.7,,2.3,70.0,90.0,5.3,,1009.5,1019.8,1.0,,,,0.0,,,,20.0,,8.5,,,,
3940,1941-12-22 15:00,3.1,,,,,,,,,1.0,,,,,,,,,,,1.3,1.8,1.9,2.4
3941,1941-12-22 16:00,3.9,,,,,,,,,0.7,,,,,,,,,,,,,,
3942,1941-12-22 17:00,3.9,,,,,,,,,,,,,,,,,,,,,,,
3943,1941-12-22 18:00,3.1,,1.7,20.0,93.0,,,,,,,,,,,,,,,,,,,
3944,1941-12-22 19:00,2.0,,,,,,,,,,,,,,,,,,,,,,,
3945,1941-12-22 20:00,1.8,,,,,,,,,,,,,,,,,,,,,,,
3946,1941-12-22 21:00,0.7,,,,,,,,,,,,,,,,,,,,,,,
3947,1941-12-22 22:00,0.2,,3.2,90.0,89.0,5.6,,1009.8,1020.0,,,,,0.0,,,,200.0,,-0.4,,,,
3948,1941-12-22 23:00,0.0,,,,,,,,,,,,,,,,,,,,,,,
3949,1941-12-23 00:00,-0.4,,,,,,,,,,,,,,,,,,,,,,,
3950,1941-12-23 01:00,-0.6,,,,,,,,,,,,,,,,,,,,,,,
3951,1941-12-23 02:00,-1.3,,,,,,,,,,,,,,,,,,,,,,,
3952,1941-12-23 03:00,-1.5,,,,,,,,,,,,,,,,,,,,0.8,1.3,1.7,1.8
3953,1941-12-23 04:00,-1.9,,,,,,,,,,,,,,,,,,,,,,,
3954,1941-12-23 05:00,-2.1,,,,,,,,,,,,,,,,,,,,,,,
3955,1941-12-23 06:00,-2.0,,2.5,70.0,87.0,4.5,,1009.7,1020.0,,,,,10.0,,,,200.0,,-0.9,,,,
3956,1941-12-23 07:00,-1.6,,,,,,,,,,,,,,,,,,,,,,,
3957,1941-12-23 08:00,-0.8,,,,,,,,,,,,,,,,,,,,,,,
3958,1941-12-23 09:00,0.7,,,,,,,,,0.1,,,,,,,,,,,1.1,1.2,1.5,2.3
3959,1941-12-23 10:00,1.5,,,,,,,,,0.0,,,,,,,,,,,,,,
3960,1941-12-23 11:00,1.5,,,,,,,,,,,,,,,,,,,,,,,
3961,1941-12-23 12:00,2.7,,3.3,90.0,66.0,,,,,,,,,,,,,,,,,,,
3962,1941-12-23 13:00,3.6,,,,,,,,,0.2,,,,,,,,,,,,,,
3963,1941-12-23 14:00,5.1,,2.5,70.0,55.0,4.3,,1007.7,1017.8,0.2,,,,10.0,,,,1000.0,,3.4,,,,
3964,1941-12-23 15:00,5.0,,,,,,,,,,,,,,,,,,,,2.4,2.2,1.9,2.3
3965,1941-12-23 16:00,4.7,,,,,,,,,,,,,,,,,,,,,,,
3966,1941-12-23 17:00,5.1,,,,,,,,,,,,,,,,,,,,,,,
3967,1941-12-23 18:00,4.9,,3.0,70.0,67.0,,,,,,,,,,,,,,,,,,,
3968,1941-12-23 19:00,4.8,,,,,,,,,,,,,,,,,,,,,,,
3969,1941-12-23 20:00,4.4,,,,,,,,,,,,,,,,,,,,,,,
3970,1941-12-23 21:00,4.2,,,,,,,,,,,,,,,,,,,,,,,
3971,1941-12-23 22:00,3.7,,1.0,140.0,91.0,7.2,,1009.5,1019.8,,,,,10.0,,,,200.0,,2.9,,,,
3972,1941-12-23 23:00,3.3,,,,,,,,,,,,,,,,,,,,,,,
3973,1941-12-24 00:00,4.1,,,,,,,,,,,,,,,,,,,,,,,
3974,1941-12-24 01:00,3.2,,,,,,,,,,,,,,,,,,,,,,,
3975,1941-12-24 02:00,2.8,,,,,,,,,,,,,,,,,,,,,,,
3976,1941-12-24 03:00,2.0,,,,,,,,,,,,,,,,,,,,1.5,2.0,2.2,2.7
3977,1941-12-24 04:00,1.3,,,,,,,,,,,,,,,,,,,,,,,
3978,1941-12-24 05:00,0.4,,,,,,,,,,,,,,,,,,,,,,,
3979,1941-12-24 06:00,0.2,,3.7,290.0,73.0,4.5,,1013.7,1024.0,,,,,0.0,,,,200.0,,-0.5,,,,
3980,1941-12-24 07:00,-0.2,,,,,,,,,,,,,,,,,,,,,,,
3981,1941-12-24 08:00,-0.2,,,,,,,,,0.1,,,,,,,,,,,,,,
3982,1941-12-24 09:00,0.4,,,,,,,,,1.0,,,,,,,,,,,2.3,1.8,2.0,2.5
3983,1941-12-24 10:00,1.6,,,,,,,,,1.0,,,,,,,,,,,,,,
3984,1941-12-24 11:00,2.5,,,,,,,,,1.0,,,,,,,,,,,,,,
3985,1941-12-24 12:00,3.1,,3.0,290.0,37.0,,,,,1.0,,,,,,,,,,,,,,
3986,1941-12-24 13:00,3.5,,,,,,,,,1.0,,,,,,,,,,,,,,
3987,1941-12-24 14:00,4.7,,2.3,270.0,35.0,2.9,,1014.7,1024.8,1.0,,,,7.0,,,,1000.0,,10.1,,,,
3988,1941-12-24 15:00,4.0,,,,,,,,,1.0,,,,,,,,,,,1.4,1.6,2.4,2.4
3989,1941-12-24 16:00,3.7,,,,,,,,,1.0,,,,,,,,,,,,,,
3990,1941-12-24 17:00,3.6,,,,,,,,,0.4,,,,,,,,,,,,,,
3991,1941-12-24 18:00,2.2,,1.7,290.0,40.0,,,,,,,,,,,,,,,,,,,
3992,1941-12-24 19:00,1.6,,,,,,,,,,,,,,,,,,,,,,,
3993,1941-12-24 20:00,1.3,,,,,,,,,,,,,,,,,,,,,,,
3994,1941-12-24 21:00,0.3,,,,,,,,,,,,,,,,,,,,,,,
3995,1941-12-24 22:00,0.1,,1.0,50.0,60.0,4.4,,1016.4,1026.8,,,,,8.0,,,,100.0,,-0.6,,,,
3996,1941-12-24 23:00,-0.7,,,,,,,,,,,,,,,,,,,,,,,
3997,1941-12-25 00:00,-1.0,,,,,,,,,,,,,,,,,,,,,,,
3998,1941-12-25 01:00,-0.8,,,,,,,,,,,,,,,,,,,,,,,
3999,1941-12-25 02:00,-0.7,,,,,,,,,,,,,,,,,,,,,,,
4000,1941-12-25 03:00,-0.5,,,,,,,,,,,,,,,,,,,,0.9,1.9,1.9,2.6
4001,1941-12-25 04:00,-0.6,,,,,,,,,,,,,,,,,,,,,,,
4002,1941-12-25 05:00,-0.6,,,,,,,,,,,,,,,,,,,,,,,
4003,1941-12-25 06:00,-1.3,,1.3,50.0,70.0,4.0,,1015.5,1026.0,,,,,0.0,,,,100.0,,-1.2,,,,
4004,1941-12-25 07:00,-1.8,,,,,,,,,,,,,,,,,,,,,,,
4005,1941-12-25 08:00,-1.7,,,,,,,,,,,,,,,,,,,,,,,
4006,1941-12-25 09:00,-0.3,,,,,,,,,0.8,,,,,,,,,,,1.2,1.3,1.7,2.5
4007,1941-12-25 10:00,2.8,,,,,,,,,1.0,,,,,,,,,,,,,,
4008,1941-12-25 11:00,4.1,,,,,,,,,0.7,,,,,,,,,,,,,,
4009,1941-12-25 12:00,7.9,,5.0,70.0,35.0,,,,,1.0,,,,,,,,,,,,,,
4010,1941-12-25 13:00,7.6,,,,,,,,,0.8,,,,,,,,,,,,,,
4011,1941-12-25 14:00,8.4,,4.7,70.0,37.0,3.5,,1011.4,1021.4,0.4,,,,10.0,,,,2000.0,,5.7,,,,
4012,1941-12-25 15:00,8.6,,,,,,,,,0.4,,,,,,,,,,,1.9,1.9,2.1,2.6
4013,1941-12-25 16:00,8.3,,,,,,,,,,,,,,,,,,,,,,,
4014,1941-12-25 17:00,8.0,,,,,,,,,,,,,,,,,,,,,,,
4015,1941-12-25 18:00,7.4,,2.2,70.0,37.0,,,,,,,,,,,,,,,,,,,
4016,1941-12-25 19:00,7.5,,,,,,,,,,,,,,,,,,,,,,,
4017,1941-12-25 20:00,7.5,,,,,,,,,,,,,,,,,,,,,,,
4018,1941-12-25 21:00,7.7,,,,,,,,,,,,,,,,,,,,,,,
4019,1941-12-25 22:00,7.0,,3.3,50.0,36.0,3.9,,1010.7,1020.7,,,,,4.0,,,,200.0,,1.2,,,,
4020,1941-12-25 23:00,6.5,,,,,,,,,,,,,,,,,,,,,,,
4021,1942-12-19 00:00,-2.1,,,,,,,,,,,,,,,,,,,,,,,
4022,1942-12-19 01:00,-2.5,,,,,,,,,,,,,,,,,,,,,,,
4023,1942-12-19 02:00,-3.1,,,,,,,,,,,,,,,,,,,,,,,
4024,1942-12-19 03:00,-3.2,,,,,,,,,,,,,,,,,,,,0.6,1.2,1.7,2.7
4025,1942-12-19 04:00,-3.5,,,,,,,,,,,,,,,,,,,,,,,
4026,1942-12-19 05:00,-4.1,,,,,,,,,,,,,,,,,,,,,,,
4027,1942-12-19 06:00,-3.8,,1.3,320.0,86.0,4.0,,1010.5,1021.0,,,,,0.0,,,,200.0,,-2.5,,,,
4028,1942-12-19 07:00,-4.2,,,,,,,,,,,,,,,,,,,,,,,
4029,1942-12-19 08:00,-4.3,,,,,,,,,0.0,,,,,,,,,,,,,,
4030,1942-12-19 09:00,-3.4,,,,,,,,,0.0,,,,,,,,,,,0.5,1.0,1.7,2.5
4031,1942-12-19 10:00,-1.9,,,,,,,,,0.0,,,,,,,,,,,,,,
4032,1942-12-19 11:00,0.6,,,,,,,,,0.7,,,,,,,,,,,,,,
4033,1942-12-19 12:00,1.0,,3.0,270.0,73.0,,,,,1.0,,,,,,,,,,,,,,
4034,1942-12-19 13:00,2.9,,,,,,,,,1.0,,,,,,,,,,,,,,
4035,1942-12-19 14:00,2.3,,3.5,270.0,59.0,4.3,,1011.1,1021.4,1.0,,,,0.0,,,,1000.0,,8.0,,,,
4036,1942-12-19 15:00,1.8,,,,,,,,,1.0,,,,,,,,,,,0.6,1.0,1.6,2.4
4037,1942-12-19 16:00,1.8,,,,,,,,,1.0,,,,,,,,,,,,,,
4038,1942-12-19 17:00,0.6,,,,,,,,,0.5,,,,,,,,,,,,,,
4039,1942-12-19 18:00,-0.7,,2.3,320.0,58.0,,,,,,,,,,,,,,,,,,,
4040,1942-12-19 19:00,-1.0,,,,,,,,,,,,,,,,,,,,,,,
4041,1942-12-19 20:00,-1.4,,,,,,,,,,,,,,,,,,,,,,,
4042,1942-12-19 21:00,-2.0,,,,,,,,,,,,,,,,,,,,,,,
4043,1942-12-19 22:00,-2.3,,1.3,50.0,62.0,3.2,,1013.0,1023.4,,,,,0.0,,,,200.0,,-1.9,,,,
4044,1942-12-19 23:00,-3.1,,,,,,,,,,,,,,,,,,,,,,,
4045,1942-12-20 00:00,-3.4,,,,,,,,,,,,,,,,,,,,,,,
4046,1942-12-20 01:00,-4.2,,,,,,,,,,,,,,,,,,,,,,,
4047,1942-12-20 02:00,-4.8,,,,,,,,,,,,,,,,,,,,,,,
4048,1942-12-20 03:00,-5.3,,,,,,,,,,,,,,,,,,,,0.0,0.7,1.3,2.3
4049,1942-12-20 04:00,-5.9,,,,,,,,,,,,,,,,,,,,,,,
4050,1942-12-20 05:00,-6.1,,,,,,,,,,,,,,,,,,,,,,,
4051,1942-12-20 06:00,-6.6,,0.3,0.0,87.0,3.3,,1013.5,1024.2,,,,,0.0,,,,200.0,,-4.8,,,,
4052,1942-12-20 07:00,-6.4,,,,,,,,,,,,,,,,,,,,,,,
4053,1942-12-20 08:00,-6.1,,,,,,,,,0.0,,,,,,,,,,,,,,
4054,1942-12-20 09:00,-5.1,,,,,,,,,0.0,,,,,,,,,,,0.1,0.5,1.2,2.2
4055,1942-12-20 10:00,-3.3,,,,,,,,,0.0,,,,,,,,,,,,,,
4056,1942-12-20 11:00,-0.4,,,,,,,,,0.7,,,,,,,,,,,,,,
4057,1942-12-20 12:00,2.0,,0.8,110.0,58.0,,,,,1.0,,,,,,,,,,,,,,
4058,1942-12-20 13:00,2.8,,,,,,,,,1.0,,,,,,,,,,,,,,
4059,1942-12-20 14:00,3.4,,0.3,0.0,50.0,3.9,,1014.3,1024.6,1.0,,,,10.0,,,,400.0,,4.0,,,,
4060,1942-12-20 15:00,3.2,,,,,,,,,1.0,,,,,,,,,,,0.1,0.4,1.1,2.1
4061,1942-12-20 16:00,2.1,,,,,,,,,0.0,,,,,,,,,,,,,,
4062,1942-12-20 17:00,1.3,,,,,,,,,0.0,,,,,,,,,,,,,,
4063,1942-12-20 18:00,0.1,,1.2,320.0,65.0,,,,,,,,,,,,,,,,,,,
4064,1942-12-20 19:00,-0.2,,,,,,,,,,,,,,,,,,,,,,,
4065,1942-12-20 20:00,-0.8,,,,,,,,,,,,,,,,,,,,,,,
4066,1942-12-20 21:00,-1.2,,,,,,,,,,,,,,,,,,,,,,,
4067,1942-12-20 22:00,-1.6,,0.3,0.0,76.0,3.9,,1015.4,1025.9,,,,,10.0,,,,200.0,,-1.5,,,,
4068,1942-12-20 23:00,-2.1,,,,,,,,,,,,,,,,,,,,,,,
4069,1942-12-21 00:00,-2.2,,,,,,,,,,,,,,,,,,,,,,,
4070,1942-12-21 01:00,-2.6,,,,,,,,,,,,,,,,,,,,,,,
4071,1942-12-21 02:00,-2.7,,,,,,,,,,,,,,,,,,,,,,,
4072,1942-12-21 03:00,-3.0,,,,,,,,,,,,,,,,,,,,-0.1,0.4,1.1,2.0
4073,1942-12-21 04:00,-3.3,,,,,,,,,,,,,,,,,,,,,,,
4074,1942-12-21 05:00,-3.4,,,,,,,,,,,,,,,,,,,,,,,
4075,1942-12-21 06:00,-3.4,,1.2,70.0,81.0,3.9,,1015.7,1026.2,,,,,10.0,,,,200.0,,-2.3,,,,
4076,1942-12-21 07:00,-3.1,,,,,,,,,,,,,,,,,,,,,,,
4077,1942-12-21 08:00,-2.8,,,,,,,,,0.0,,,,,,,,,,,,,,
4078,1942-12-21 09:00,-2.8,,,,,,,,,0.2,,,,,,,,,,,0.2,0.5,1.2,2.0
4079,1942-12-21 10:00,-0.1,,,,,,,,,1.0,,,,,,,,,,,,,,
4080,1942-12-21 11:00,2.2,,,,,,,,,1.0,,,,,,,,,,,,,,
4081,1942-12-21 12:00,2.7,,3.5,290.0,54.0,,,,,1.0,,,,,,,,,,,,,,
4082,1942-12-21 13:00,4.9,,,,,,,,,1.0,,,,,,,,,,,,,,
4083,1942-12-21 14:00,6.9,,1.0,140.0,49.0,4.8,,1015.7,1025.8,1.0,,,,0.0,,,,200.0,,8.0,,,,
4084,1942-12-21 15:00,6.6,,,,,,,,,1.0,,,,,,,,,,,0.2,0.4,1.1,2.0
4085,1942-12-21 16:00,5.8,,,,,,,,,1.0,,,,,,,,,,,,,,
4086,1942-12-21 17:00,4.5,,,,,,,,,0.5,,,,,,,,,,,,,,
4087,1942-12-21 18:00,3.4,,1.7,320.0,69.0,,,,,,,,,,,,,,,,,,,
4088,1942-12-21 19:00,2.1,,,,,,,,,,,,,,,,,,,,,,,
4089,1942-12-21 20:00,2.3,,,,,,,,,,,,,,,,,,,,,,,
4090,1942-12-21 21:00,2.3,,,,,,,,,,,,,,,,,,,,,,,
4091,1942-12-21 22:00,0.9,,0.8,70.0,76.0,4.9,,1017.8,1028.2,,,,,0.0,,,,200.0,,-0.8,,,,
4092,1942-12-21 23:00,0.3,,,,,,,,,,,,,,,,,,,,,,,
4093,1942-12-22 00:00,-0.5,,,,,,,,,,,,,,,,,,,,,,,
4094,1942-12-22 01:00,-0.6,,,,,,,,,,,,,,,,,,,,,,,
4095,1942-12-22 02:00,-1.3,,,,,,,,,,,,,,,,,,,,,,,
4096,1942-12-22 03:00,-1.6,,,,,,,,,,,,,,,,,,,,0.0,,1.1,1.9
4097,1942-12-22 04:00,-2.4,,,,,,,,,,,,,,,,,,,,,,,
4098,1942-12-22 05:00,-2.1,,,,,,,,,,,,,,,,,,,,,,,
4099,1942-12-22 06:00,-1.9,,0.5,0.0,90.0,4.8,,1018.2,1028.7,,,,,10.0,,,,200.0,,-1.2,,,,
4100,1942-12-22 07:00,-1.7,,,,,,,,,,,,,,,,,,,,,,,
4101,1942-12-22 08:00,-1.5,,,,,,,,,0.0,,,,,,,,,,,,,,
4102,1942-12-22 09:00,-0.3,,,,,,,,,1.0,,,,,,,,,,,0.2,0.5,1.1,2.1
4103,1942-12-22 10:00,0.8,,,,,,,,,1.0,,,,,,,,,,,,,,
4104,1942-12-22 11:00,2.8,,,,,,,,,1.0,,,,,,,,,,,,,,
4105,1942-12-22 12:00,5.8,,2.7,250.0,70.0,,,,,1.0,,,,,,,,,,,,,,
4106,1942-12-22 13:00,5.6,,,,,,,,,0.4,,,,,,,,,,,,,,
4107,1942-12-22 14:00,5.1,,3.2,320.0,70.0,6.1,,1018.3,1028.6,0.0,,,,10.0,,,,1000.0,,4.4,,,,
4108,1942-12-22 15:00,5.0,,,,,,,,,0.0,,,,,,,,,,,0.1,0.5,1.1,2.0
4109,1942-12-22 16:00,4.6,,,,,,,,,0.0,,,,,,,,,,,,,,
4110,1942-12-22 17:00,3.6,,,,,,,,,0.0,,,,,,,,,,,,,,
4111,1942-12-22 18:00,2.2,,3.0,320.0,42.0,,,,,,,,,,,,,,,,,,,
4112,1942-12-22 19:00,0.9,,,,,,,,,,,,,,,,,,,,,,,
4113,1942-12-22 20:00,0.1,,,,,,,,,,,,,,,,,,,,,,,
4114,1942-12-22 21:00,-0.3,,,,,,,,,,,,,,,,,,,,,,,
4115,1942-12-22 22:00,-1.2,,2.5,320.0,45.0,2.5,,1019.0,1029.5,,,,,2.0,,,,1000.0,,-1.6,,,,
4116,1942-12-22 23:00,-2.2,,,,,,,,,,,,,,,,,,,,,,,
4117,1942-12-23 00:00,-3.2,,,,,,,,,,,,,,,,,,,,,,,
4118,1942-12-23 01:00,-4.0,,,,,,,,,,,,,,,,,,,,,,,
4119,1942-12-23 02:00,-4.6,,,,,,,,,,,,,,,,,,,,,,,
4120,1942-12-23 03:00,-5.2,,,,,,,,,,,,,,,,,,,,-0.5,0.4,0.9,1.9
4121,1942-12-23 04:00,-5.6,,,,,,,,,,,,,,,,,,,,,,,
4122,1942-12-23 05:00,-5.7,,,,,,,,,,,,,,,,,,,,,,,
4123,1942-12-23 06:00,-6.3,,0.8,290.0,82.0,3.1,,1018.7,1029.4,,,,,10.0,,,,200.0,,-5.4,,,,
4124,1942-12-23 07:00,-6.0,,,,,,,,,,,,,,,,,,,,,,,
4125,1942-12-23 08:00,-5.8,,,,,,,,,0.0,,,,,,,,,,,,,,
4126,1942-12-23 09:00,-5.1,,,,,,,,,0.2,,,,,,,,,,,0.2,0.3,0.9,2.0
4127,1942-12-23 10:00,-2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
4128,1942-12-23 11:00,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,
4129,1942-12-23 12:00,2.1,,0.5,0.0,60.0,,,,,1.0,,,,,,,,,,,,,,
4130,1942-12-23 13:00,1.5,,,,,,,,,1.0,,,,,,,,,,,,,,
4131,1942-12-23 14:00,2.1,,2.8,290.0,56.0,4.0,,1015.0,1025.2,1.0,,,,0.0,,,,1000.0,,5.1,,,,
4132,1942-12-23 15:00,3.0,,,,,,,,,1.0,,,,,,,,,,,0.0,0.4,0.9,2.0
4133,1942-12-23 16:00,2.2,,,,,,,,,1.0,,,,,,,,,,,,,,
4134,1942-12-23 17:00,0.6,,,,,,,,,0.6,,,,,,,,,,,,,,
4135,1942-12-23 18:00,-0.1,,3.7,290.0,47.0,,,,,,,,,,,,,,,,,,,
4136,1942-12-23 19:00,-0.8,,,,,,,,,,,,,,,,,,,,,,,
4137,1942-12-23 20:00,-1.1,,,,,,,,,,,,,,,,,,,,,,,
4138,1942-12-23 21:00,-1.5,,,,,,,,,,,,,,,,,,,,,,,
4139,1942-12-23 22:00,-1.6,,1.3,290.0,48.0,2.7,,1014.5,1024.8,,,,,10.0,,,,400.0,,-2.0,,,,
4140,1942-12-23 23:00,-1.9,,,,,,,,,,,,,,,,,,,,,,,
4141,1942-12-24 00:00,-1.9,,,,,,,,,,,,,,,,,,,,,,,
4142,1942-12-24 01:00,-2.3,,,,,,,,,,,,,,,,,,,,,,,
4143,1942-12-24 02:00,-2.3,,,,,,,,,,,,,,,,,,,,,,,
4144,1942-12-24 03:00,-2.7,,,,,,,,,,,,,,,,,,,,-0.3,0.3,0.9,1.8
4145,1942-12-24 04:00,-3.2,,,,,,,,,,,,,,,,,,,,,,,
4146,1942-12-24 05:00,-3.5,,,,,,,,,,,,,,,,,,,,,,,
4147,1942-12-24 06:00,-3.8,,3.0,320.0,65.0,3.1,,1012.2,1022.7,,,,,7.0,,,,400.0,,-3.2,,,,
4148,1942-12-24 07:00,-3.7,,,,,,,,,,,,,,,,,,,,,,,
4149,1942-12-24 08:00,-3.6,,,,,,,,,0.0,,,,,,,,,,,,,,
4150,1942-12-24 09:00,-3.2,,,,,,,,,0.0,,,,,,,,,,,0.1,0.2,0.9,1.8
4151,1942-12-24 10:00,-2.1,,,,,,,,,0.8,,,,,,,,,,,,,,
4152,1942-12-24 11:00,-0.7,,,,,,,,,1.0,,,,,,,,,,,,,,
4153,1942-12-24 12:00,0.7,,1.8,140.0,42.0,,,,,1.0,,,,,,,,,,,,,,
4154,1942-12-24 13:00,1.3,,,,,,,,,0.3,,,,,,,,,,,,,,
4155,1942-12-24 14:00,2.9,,3.2,230.0,40.0,2.9,,1011.1,1021.4,1.0,,,,2.0,,,,1000.0,,4.6,,,,
4156,1942-12-24 15:00,2.8,,,,,,,,,1.0,,,,,,,,,,,-0.2,0.2,0.7,1.6
4157,1942-12-24 16:00,2.7,,,,,,,,,1.0,,,,,,,,,,,,,,
4158,1942-12-24 17:00,1.5,,,,,,,,,0.5,,,,,,,,,,,,,,
4159,1942-12-24 18:00,0.2,,1.3,290.0,48.0,,,,,,,,,,,,,,,,,,,
4160,1942-12-24 19:00,-0.3,,,,,,,,,,,,,,,,,,,,,,,
4161,1942-12-24 20:00,-1.1,,,,,,,,,,,,,,,,,,,,,,,
4162,1942-12-24 21:00,-1.2,,,,,,,,,,,,,,,,,,,,,,,
4163,1942-12-24 22:00,-2.0,,0.0,0.0,58.0,3.5,,1010.5,1021.0,,,,,9.0,,,,200.0,,-2.7,,,,
4164,1942-12-24 23:00,-2.9,,,,,,,,,,,,,,,,,,,,,,,
4165,1942-12-25 00:00,-3.2,,,,,,,,,,,,,,,,,,,,,,,
4166,1942-12-25 01:00,-3.6,,,,,,,,,,,,,,,,,,,,,,,
4167,1942-12-25 02:00,-3.7,,,,,,,,,,,,,,,,,,,,,,,
4168,1942-12-25 03:00,-3.3,,,,,,,,,,,,0.7,,,,,,,,-0.3,0.1,0.7,1.6
4169,1942-12-25 04:00,-3.3,,,,,,,,,,,,,,,,,,,,,,,
4170,1942-12-25 05:00,-3.2,,,,,,,,,,,,,,,,,,,,,,,
4171,1942-12-25 06:00,-3.3,,2.3,70.0,81.0,3.9,,1006.5,1016.8,,,,,10.0,,,,200.0,,-2.0,,,,
4172,1942-12-25 07:00,-2.5,,,,,,,,,,,,,,,,,,,,,,,
4173,1942-12-25 08:00,-2.1,,,,,,,,,0.0,,,,,,,,,,,,,,
4174,1942-12-25 09:00,-2.1,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,0.2,0.8,1.8
4175,1942-12-25 10:00,-1.3,,,,,,,,,0.0,,,,,,,,,,,,,,
4176,1942-12-25 11:00,-0.9,,,,,,,,,0.0,,,,,,,,,,,,,,
4177,1942-12-25 12:00,0.1,,3.0,250.0,83.0,,,,,0.0,,,,,,,,,,,,,,
4178,1942-12-25 13:00,-0.3,,,,,,,,,0.0,,,,,,,,,,,,,,
4179,1942-12-25 14:00,0.4,,6.2,290.0,70.0,4.4,,1005.4,1015.8,0.4,,,,10.0,,,,1000.0,,0.0,,,,
4180,1942-12-25 15:00,-1.5,,,,,,,,,0.6,,,,,,,,,,,-0.8,0.0,0.7,1.6
4181,1942-12-25 16:00,-2.1,,,,,,,,,1.0,,,,,,,,,,,,,,
4182,1942-12-25 17:00,-3.4,,,,,,,,,0.5,,,,,,,,,,,,,,
4183,1942-12-25 18:00,-4.8,,7.2,290.0,36.0,,,,,,,,,,,,,,,,,,,
4184,1942-12-25 19:00,-6.2,,,,,,,,,,,,,,,,,,,,,,,
4185,1942-12-25 20:00,-7.5,,,,,,,,,,,,,,,,,,,,,,,
4186,1942-12-25 21:00,-8.2,,,,,,,,,,,,,,,,,,,,,,,
4187,1942-12-25 22:00,-8.9,,3.3,250.0,47.0,1.5,,1013.0,1023.6,,,,,0.0,,,,400.0,,-2.9,,,,
4188,1942-12-25 23:00,-9.4,,,,,,,,,,,,,,,,,,,,,,,
4189,1943-12-19 00:00,-3.6,,,,,,,,,,,,,,,,,,,,,,,
4190,1943-12-19 01:00,-4.1,,,,,,,,,,,,,,,,,,,,,,,
4191,1943-12-19 02:00,-4.6,,,,,,,,,,,,,,,,,,,,,,,
4192,1943-12-19 03:00,-4.9,,,,,,,,,,,,,,,,,,,,0.0,0.8,1.2,2.2
4193,1943-12-19 04:00,-5.1,,,,,,,,,,,,,,,,,,,,,,,
4194,1943-12-19 05:00,-5.3,,,,,,,,,,,,,,,,,,,,,,,
4195,1943-12-19 06:00,-6.1,,1.2,70.0,62.0,2.4,,1018.6,1028.0,,,,,0.0,,,,200.0,,-4.2,,,,
4196,1943-12-19 07:00,-5.9,,,,,,,,,,,,,,,,,,,,,,,
4197,1943-12-19 08:00,-5.7,,,,,,,,,0.1,,,,,,,,,,,,,,
4198,1943-12-19 09:00,-3.2,,,,,,,,,1.0,,,,,,,,,,,0.2,0.7,1.3,2.2
4199,1943-12-19 10:00,0.7,,,,,,,,,1.0,,,,,,,,,,,,,,
4200,1943-12-19 11:00,1.4,,,,,,,,,1.0,,,,,,,,,,,,,,
4201,1943-12-19 12:00,2.9,,3.0,110.0,46.0,,,,,1.0,,,,,,,,,,,,,,
4202,1943-12-19 13:00,3.5,,,,,,,,,1.0,,,,,,,,,,,,,,
4203,1943-12-19 14:00,4.9,,2.2,110.0,46.0,4.0,,1018.6,1028.8,1.0,,,,0.0,,,,2000.0,,4.1,,,,
4204,1943-12-19 15:00,5.3,,,,,,,,,1.0,,,,,,,,,,,0.2,0.7,2.1,2.1
